x,y,MAX_REL_HUMIDITY,MIN_TEMPERATURE_FLAG,TOTAL_RAIN,MIN_TEMPERATURE,ID,TOTAL_PRECIPITATION,MIN_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW,MEAN_TEMPERATURE,DIRECTION_MAX_GUST,HEATING_DEGREE_DAYS,SPEED_MAX_GUST,MAX_REL_HUMIDITY_FLAG,LOCAL_YEAR,TOTAL_SNOW_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,PROVINCE_CODE,MAX_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,LOCAL_MONTH,LOCAL_DAY,STATION_NAME,MIN_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS_FLAG
-79.4,43.666666666666664,91,,,15.4,6158355.2023.9.12,4.5,58,,,19.6,,0,,,2023,,,1.6,,,6158355,ON,23.9,M,,2023-09-12 00:00:00,,,M,9,12,TORONTO CITY,,
-79.4,43.666666666666664,82,,,12.4,6158355.2023.9.13,0,51,,,15.9,,2.1,,,2023,,,0,,,6158355,ON,19.4,M,,2023-09-13 00:00:00,,,M,9,13,TORONTO CITY,,
-79.4,43.666666666666664,85,,,10.7,6158355.2023.9.14,0,45,,,15.6,,2.4,,,2023,,,0,,,6158355,ON,20.5,M,,2023-09-14 00:00:00,,,M,9,14,TORONTO CITY,,
-79.4,43.666666666666664,85,,,11.1,6158355.2023.9.15,0,47,,,16.1,,1.9,,,2023,,,0,,,6158355,ON,21,M,,2023-09-15 00:00:00,,,M,9,15,TORONTO CITY,,
-79.4,43.666666666666664,88,,,11.9,6158355.2023.9.16,0,42,,,17.7,,0.3,,,2023,,,0,,,6158355,ON,23.4,M,,2023-09-16 00:00:00,,,M,9,16,TORONTO CITY,,
-79.4,43.666666666666664,86,,,15,6158355.2023.9.17,0.9,46,,,19.2,,0,,,2023,,,1.2,,,6158355,ON,23.3,M,,2023-09-17 00:00:00,,,M,9,17,TORONTO CITY,,
-79.4,43.666666666666664,85,,,13.4,6158355.2023.9.18,0,53,,,18,,0,,,2023,,,0,,,6158355,ON,22.6,M,,2023-09-18 00:00:00,,,M,9,18,TORONTO CITY,,
-79.4,43.666666666666664,83,,,11.1,6158355.2023.9.19,0,30,,,16.3,,1.7,,,2023,,,0,,,6158355,ON,21.6,M,,2023-09-19 00:00:00,,,M,9,19,TORONTO CITY,,
-79.4,43.666666666666664,83,,,9.5,6158355.2023.9.20,0,45,,,14.5,,3.5,,,2023,,,0,,,6158355,ON,19.5,M,,2023-09-20 00:00:00,,,M,9,20,TORONTO CITY,,
-79.4,43.666666666666664,78,,,14,6158355.2023.9.21,0,40,,,18.1,,0,,,2023,,,0.1,,,6158355,ON,22.2,M,,2023-09-21 00:00:00,,,M,9,21,TORONTO CITY,,
-79.4,43.666666666666664,87,,,14.6,6158355.2023.9.22,0,44,,,18.4,,0,,,2023,,,0.4,,,6158355,ON,22.1,M,,2023-09-22 00:00:00,,,M,9,22,TORONTO CITY,,
-79.4,43.666666666666664,89,,,14.2,6158355.2023.9.23,0,57,,,17.7,,0.3,,,2023,,,0,,,6158355,ON,21.1,M,,2023-09-23 00:00:00,,,M,9,23,TORONTO CITY,,
-79.4,43.666666666666664,82,,,14.2,6158355.2023.9.24,0,51,,,17.8,,0.2,,,2023,,,0,,,6158355,ON,21.4,M,,2023-09-24 00:00:00,,,M,9,24,TORONTO CITY,,
-79.4,43.666666666666664,76,,,16.1,6158355.2023.9.25,0,34,,,19.8,,0,,,2023,,,1.8,,,6158355,ON,23.5,M,,2023-09-25 00:00:00,,,M,9,25,TORONTO CITY,,
-79.4,43.666666666666664,70,,,16.4,6158355.2023.9.26,0,53,,,18.3,,0,,,2023,,,0.3,,,6158355,ON,20.2,M,,2023-09-26 00:00:00,,,M,9,26,TORONTO CITY,,
-79.4,43.666666666666664,76,,,15,6158355.2023.9.27,0,36,,,17.5,,0.5,,,2023,,,0,,,6158355,ON,19.9,M,,2023-09-27 00:00:00,,,M,9,27,TORONTO CITY,,
-79.4,43.666666666666664,84,,,15.1,6158355.2023.9.28,0.9,52,,,17,,1,,,2023,,,0,,,6158355,ON,18.8,M,,2023-09-28 00:00:00,,,M,9,28,TORONTO CITY,,
-79.4,43.666666666666664,91,,,14.5,6158355.2023.9.29,0.2,58,,,17.6,,0.4,,,2023,,,0,,,6158355,ON,20.8,M,,2023-09-29 00:00:00,,,M,9,29,TORONTO CITY,,
-79.4,43.666666666666664,95,,,15,6158355.2023.9.30,0,58,,,19.1,,0,,,2023,,,1.1,,,6158355,ON,23.3,M,,2023-09-30 00:00:00,,,M,9,30,TORONTO CITY,,
-79.4,43.666666666666664,88,,,14.9,6158355.2023.10.1,0,54,,,19.9,,0,,,2023,,,1.9,,,6158355,ON,24.8,M,,2023-10-01 00:00:00,,,M,10,1,TORONTO CITY,,
-79.4,43.666666666666664,90,,,16.9,6158355.2023.10.2,0,55,,,21.1,,0,,,2023,,,3.1,,,6158355,ON,25.2,M,,2023-10-02 00:00:00,,,M,10,2,TORONTO CITY,,
-79.4,43.666666666666664,90,,,17.1,6158355.2023.10.3,0,45,,,22.7,,0,,,2023,,,4.7,,,6158355,ON,28.3,M,,2023-10-03 00:00:00,,,M,10,3,TORONTO CITY,,
-79.4,43.666666666666664,91,,,17.9,6158355.2023.10.4,0,53,,,22.6,,0,,,2023,,,4.6,,,6158355,ON,27.2,M,,2023-10-04 00:00:00,,,M,10,4,TORONTO CITY,,
-79.4,43.666666666666664,93,,,17.4,6158355.2023.10.5,12.3,58,,,21,,0,,,2023,,,3,,,6158355,ON,24.5,M,,2023-10-05 00:00:00,,,M,10,5,TORONTO CITY,,
-79.4,43.666666666666664,93,,,13.1,6158355.2023.10.6,6.1,47,,,17.7,,0.3,,,2023,,,0,,,6158355,ON,22.3,M,,2023-10-06 00:00:00,,,M,10,6,TORONTO CITY,,
-79.4,43.666666666666664,79,,,9.3,6158355.2023.10.7,0,50,,,12.5,,5.5,,,2023,,,0,,,6158355,ON,15.6,M,,2023-10-07 00:00:00,,,M,10,7,TORONTO CITY,,
-79.4,43.666666666666664,84,,,7.4,6158355.2023.10.8,1.5,57,,,9.5,,8.5,,,2023,,,0,,,6158355,ON,11.5,M,,2023-10-08 00:00:00,,,M,10,8,TORONTO CITY,,
-79.4,43.666666666666664,74,,,7.3,6158355.2023.10.9,0,46,,,9.3,,8.7,,,2023,,,0,,,6158355,ON,11.4,M,,2023-10-09 00:00:00,,,M,10,9,TORONTO CITY,,
-79.4,43.666666666666664,92,,,7.7,6158355.2023.10.10,2.8,56,,,10.3,,7.7,,,2023,,,0,,,6158355,ON,12.8,M,,2023-10-10 00:00:00,,,M,10,10,TORONTO CITY,,
-79.4,43.666666666666664,93,,,7.5,6158355.2023.10.11,0,56,,,11,,7,,,2023,,,0,,,6158355,ON,14.4,M,,2023-10-11 00:00:00,,,M,10,11,TORONTO CITY,,
-79.4,43.666666666666664,88,,,7.2,6158355.2023.10.12,0,41,,,11.7,,6.3,,,2023,,,0,,,6158355,ON,16.1,M,,2023-10-12 00:00:00,,,M,10,12,TORONTO CITY,,
-79.4,43.666666666666664,86,,,6.7,6158355.2023.10.13,0,50,,,10.6,,7.4,,,2023,,,0,,,6158355,ON,14.5,M,,2023-10-13 00:00:00,,,M,10,13,TORONTO CITY,,
-79.4,43.666666666666664,74,,,9.9,6158355.2023.10.14,0,54,,,11.5,,6.5,,,2023,,,0,,,6158355,ON,13.1,M,,2023-10-14 00:00:00,,,M,10,14,TORONTO CITY,,
-79.4,43.666666666666664,85,,,8,6158355.2023.10.15,0,61,,,9.6,,8.4,,,2023,,,0,,,6158355,ON,11.3,M,,2023-10-15 00:00:00,,,M,10,15,TORONTO CITY,,
-79.4,43.666666666666664,85,,,8.2,6158355.2023.10.16,0,65,,,10.5,,7.5,,,2023,,,0,,,6158355,ON,12.9,M,,2023-10-16 00:00:00,,,M,10,16,TORONTO CITY,,
-79.4,43.666666666666664,81,,,7.2,6158355.2023.10.17,0,53,,,11.5,,6.5,,,2023,,,0,,,6158355,ON,15.8,M,,2023-10-17 00:00:00,,,M,10,17,TORONTO CITY,,
-79.4,43.666666666666664,82,,,9.4,6158355.2023.10.18,0,49,,,11.8,,6.2,,,2023,,,0,,,6158355,ON,14.3,M,,2023-10-18 00:00:00,,,M,10,18,TORONTO CITY,,
-79.4,43.666666666666664,83,,,10.7,6158355.2023.10.19,0.2,59,,,13.4,,4.6,,,2023,,,0,,,6158355,ON,16.1,M,,2023-10-19 00:00:00,,,M,10,19,TORONTO CITY,,
-79.4,43.666666666666664,94,,,10.1,6158355.2023.10.20,5.7,72,,,12.5,,5.5,,,2023,,,0,,,6158355,ON,15,M,,2023-10-20 00:00:00,,,M,10,20,TORONTO CITY,,
-79.4,43.666666666666664,84,,,6.3,6158355.2023.10.21,0,68,,,9.4,,8.6,,,2023,,,0,,,6158355,ON,12.4,M,,2023-10-21 00:00:00,,,M,10,21,TORONTO CITY,,
-79.4,43.666666666666664,79,,,3.5,6158355.2023.10.22,0,42,,,7.3,,10.7,,,2023,,,0,,,6158355,ON,11.2,M,,2023-10-22 00:00:00,,,M,10,22,TORONTO CITY,,
-79.4,43.666666666666664,82,,,2,6158355.2023.10.23,0,54,,,7.1,,10.9,,,2023,,,0,,,6158355,ON,12.2,M,,2023-10-23 00:00:00,,,M,10,23,TORONTO CITY,,
-79.4,43.666666666666664,81,,,9.3,6158355.2023.10.24,0,50,,,13.8,,4.2,,,2023,,,0,,,6158355,ON,18.3,M,,2023-10-24 00:00:00,,,M,10,24,TORONTO CITY,,
-79.4,43.666666666666664,88,,,14.6,6158355.2023.10.25,1.1,58,,,17.2,,0.8,,,2023,,,0,,,6158355,ON,19.8,M,,2023-10-25 00:00:00,,,M,10,25,TORONTO CITY,,
-79.4,43.666666666666664,95,,,14.3,6158355.2023.10.26,8,70,,,16.2,,1.8,,,2023,,,0,,,6158355,ON,18.1,M,,2023-10-26 00:00:00,,,M,10,26,TORONTO CITY,,
-79.4,43.666666666666664,85,,,16.3,6158355.2023.10.27,0,70,,,19.1,,0,,,2023,,,1.1,,,6158355,ON,21.9,M,,2023-10-27 00:00:00,,,M,10,27,TORONTO CITY,,
-79.4,43.666666666666664,87,,,7.5,6158355.2023.10.28,0,44,,,12.7,,5.3,,,2023,,,0,,,6158355,ON,18,M,,2023-10-28 00:00:00,,,M,10,28,TORONTO CITY,,
-79.4,43.666666666666664,90,,,3.8,6158355.2023.10.29,1.9,56,,,5.8,,12.2,,,2023,,,0,,,6158355,ON,7.8,M,,2023-10-29 00:00:00,,,M,10,29,TORONTO CITY,,
-79.4,43.666666666666664,88,,,1,6158355.2023.10.30,2.2,66,,,4.4,,13.6,,,2023,,,0,,,6158355,ON,7.9,M,,2023-10-30 00:00:00,,,M,10,30,TORONTO CITY,,
-79.4,43.666666666666664,86,,,0.4,6158355.2023.10.31,0,41,,,3.5,,14.5,,,2023,,,0,,,6158355,ON,6.6,M,,2023-10-31 00:00:00,,,M,10,31,TORONTO CITY,,
-79.4,43.666666666666664,79,,,0.1,6158355.2023.11.1,0,43,,,2.8,,15.2,,,2023,,,0,,,6158355,ON,5.5,M,,2023-11-01 00:00:00,,,M,11,1,TORONTO CITY,,
-79.4,43.666666666666664,61,,,2.9,6158355.2023.11.2,0,48,,,6,,12,,,2023,,,0,,,6158355,ON,9.1,M,0,2023-11-02 00:00:00,,,M,11,2,TORONTO CITY,,
-79.4,43.666666666666664,74,,,8.2,6158355.2023.11.3,0,39,,,11.1,,6.9,,,2023,,,0,,,6158355,ON,14,M,,2023-11-03 00:00:00,,,M,11,3,TORONTO CITY,,
-79.4,43.666666666666664,89,,,7.7,6158355.2023.11.4,2,53,,,9.8,,8.2,,,2023,,,0,,,6158355,ON,11.9,M,,2023-11-04 00:00:00,,,M,11,4,TORONTO CITY,,
-79.4,43.666666666666664,78,,,4.1,6158355.2023.11.5,0,49,,,7.2,,10.8,,,2023,,,0,,,6158355,ON,10.3,M,,2023-11-05 00:00:00,,,M,11,5,TORONTO CITY,,
-79.4,43.666666666666664,88,,,8.4,6158355.2023.11.6,4.7,62,,,10.3,,7.7,,,2023,,,0,,,6158355,ON,12.2,M,3,2023-11-06 00:00:00,,,M,11,6,TORONTO CITY,,
-79.4,43.666666666666664,,M,,,6158355.2023.11.7,,,M,,,,,,M,2023,,,,M,,6158355,ON,,M,,2023-11-07 00:00:00,M,M,M,11,7,TORONTO CITY,M,M
-79.4,43.666666666666664,88,,,-1.2,6158355.2023.11.8,15.3,53,,,1.7,,16.3,,,2023,,,0,,,6158355,ON,4.6,M,,2023-11-08 00:00:00,,,M,11,8,TORONTO CITY,,
-79.4,43.666666666666664,90,,,4.4,6158355.2023.11.9,1.1,50,,,7.7,,10.3,,,2023,,,0,,,6158355,ON,11,M,,2023-11-09 00:00:00,,,M,11,9,TORONTO CITY,,
-79.4,43.666666666666664,72,,,3.4,6158355.2023.11.10,0,38,,,7.5,,10.5,,,2023,,,0,,,6158355,ON,11.5,M,,2023-11-10 00:00:00,,,M,11,10,TORONTO CITY,,
-79.4,43.666666666666664,79,,,1.8,6158355.2023.11.11,0,59,,,3.2,,14.8,,,2023,,,0,,,6158355,ON,4.6,M,,2023-11-11 00:00:00,,,M,11,11,TORONTO CITY,,
-79.4,43.666666666666664,73,,,0,6158355.2023.11.12,0,58,,,2.5,,15.5,,,2023,,,0,,,6158355,ON,4.9,M,,2023-11-12 00:00:00,,,M,11,12,TORONTO CITY,,
-79.4,43.666666666666664,80,,,3.9,6158355.2023.11.13,0,37,,,9,,9,,,2023,,,0,,,6158355,ON,14,M,,2023-11-13 00:00:00,,,M,11,13,TORONTO CITY,,
-79.4,43.666666666666664,80,,,4.9,6158355.2023.11.14,0,46,,,7.1,,10.9,,,2023,,,0,,,6158355,ON,9.4,M,,2023-11-14 00:00:00,,,M,11,14,TORONTO CITY,,
-79.4,43.666666666666664,90,,,3.4,6158355.2023.11.15,0,47,,,8.5,,9.5,,,2023,,,0,,,6158355,ON,13.6,M,,2023-11-15 00:00:00,,,M,11,15,TORONTO CITY,,
-79.4,43.666666666666664,83,,,4.6,6158355.2023.11.16,0,45,,,8.5,,9.5,,,2023,,,0,,,6158355,ON,12.3,M,,2023-11-16 00:00:00,,,M,11,16,TORONTO CITY,,
-79.4,43.666666666666664,84,,,2.9,6158355.2023.11.17,0.5,52,,,7.9,,10.1,,,2023,,,0,,,6158355,ON,12.9,M,,2023-11-17 00:00:00,,,M,11,17,TORONTO CITY,,
-79.4,43.666666666666664,74,,,0.5,6158355.2023.11.18,0,38,,,4.5,,13.5,,,2023,,,0,,,6158355,ON,8.5,M,,2023-11-18 00:00:00,,,M,11,18,TORONTO CITY,,
-79.4,43.666666666666664,78,,,-0.6,6158355.2023.11.19,0,50,,,3.2,,14.8,,,2023,,,0,,,6158355,ON,7.1,M,,2023-11-19 00:00:00,,,M,11,19,TORONTO CITY,,
-79.4,43.666666666666664,71,,,-3.1,6158355.2023.11.20,0,47,,,-0.2,,18.2,,,2023,,,0,,,6158355,ON,2.8,M,,2023-11-20 00:00:00,,,M,11,20,TORONTO CITY,,
-79.4,43.666666666666664,95,,,2,6158355.2023.11.21,16.6,58,,,4.2,,13.8,,,2023,,,0,,,6158355,ON,6.3,M,,2023-11-21 00:00:00,,,M,11,21,TORONTO CITY,,
-79.4,43.666666666666664,95,,,3,6158355.2023.11.22,2.8,70,,,5.1,,12.9,,,2023,,,0,,,6158355,ON,7.1,M,1,2023-11-22 00:00:00,,,M,11,22,TORONTO CITY,,
-79.4,43.666666666666664,78,,,0.8,6158355.2023.11.23,0,54,,,4.1,,13.9,,,2023,,,0,,,6158355,ON,7.3,M,,2023-11-23 00:00:00,,,M,11,23,TORONTO CITY,,
-79.4,43.666666666666664,69,,,-2.3,6158355.2023.11.24,0,49,,,-0.3,,18.3,,,2023,,,0,,,6158355,ON,1.6,M,,2023-11-24 00:00:00,,,M,11,24,TORONTO CITY,,
-79.4,43.666666666666664,72,,,-2,6158355.2023.11.25,0,53,,,0.9,,17.1,,,2023,,,0,,,6158355,ON,3.8,M,,2023-11-25 00:00:00,,,M,11,25,TORONTO CITY,,
-79.4,43.666666666666664,92,,,1.6,6158355.2023.11.26,9.1,53,,,4.2,,13.8,,,2023,,,0,,,6158355,ON,6.8,M,0,2023-11-26 00:00:00,,,M,11,26,TORONTO CITY,,
-79.4,43.666666666666664,77,,,-3,6158355.2023.11.27,0,42,,,0.8,,17.2,,,2023,,,0,,,6158355,ON,4.7,M,,2023-11-27 00:00:00,,,M,11,27,TORONTO CITY,,
-79.4,43.666666666666664,79,,,-3.9,6158355.2023.11.28,0,41,,,-1.9,,19.9,,,2023,,,0,,,6158355,ON,0.2,M,,2023-11-28 00:00:00,,,M,11,28,TORONTO CITY,,
-79.4,43.666666666666664,78,,,-3.6,6158355.2023.11.29,0,37,,,-1.3,,19.3,,,2023,,,0,,,6158355,ON,1,M,,2023-11-29 00:00:00,,,M,11,29,TORONTO CITY,,
-79.4,43.666666666666664,81,,,0,6158355.2023.11.30,0,55,,,5.1,,12.9,,,2023,,,0,,,6158355,ON,10.2,M,0,2023-11-30 00:00:00,,,M,11,30,TORONTO CITY,,
-79.4,43.666666666666664,91,,,1.2,6158355.2023.12.1,9,57,,,5.5,,12.5,,,2023,,,0,,,6158355,ON,9.8,M,,2023-12-01 00:00:00,,,M,12,1,TORONTO CITY,,
-79.4,43.666666666666664,92,,,2.3,6158355.2023.12.2,2.8,84,,,3.2,,14.8,,,2023,,,0,,,6158355,ON,4.1,M,,2023-12-02 00:00:00,,,M,12,2,TORONTO CITY,,
-79.4,43.666666666666664,92,,,1.6,6158355.2023.12.3,2.1,80,,,2.6,,15.4,,,2023,,,0,,,6158355,ON,3.5,M,,2023-12-03 00:00:00,,,M,12,3,TORONTO CITY,,
-79.4,43.666666666666664,84,,,1.2,6158355.2023.12.4,0,62,,,2.8,,15.2,,,2023,,,0,,,6158355,ON,4.4,M,,2023-12-04 00:00:00,,,M,12,4,TORONTO CITY,,
-79.4,43.666666666666664,85,,,0.3,6158355.2023.12.5,0.1,62,,,1.7,,16.3,,,2023,,,0,,,6158355,ON,3.1,M,,2023-12-05 00:00:00,,,M,12,5,TORONTO CITY,,
-79.4,43.666666666666664,78,,,-1.8,6158355.2023.12.6,0,57,,,-0.2,,18.2,,,2023,,,0,,,6158355,ON,1.4,M,,2023-12-06 00:00:00,,,M,12,6,TORONTO CITY,,
-79.4,43.666666666666664,93,,,0.3,6158355.2023.12.7,3.9,72,,,3,,15,,,2023,,,0,,,6158355,ON,5.7,M,1,2023-12-07 00:00:00,,,M,12,7,TORONTO CITY,,
-79.4,43.666666666666664,91,,,4,6158355.2023.12.8,0,69,,,5.9,,12.1,,,2023,,,0,,,6158355,ON,7.9,M,,2023-12-08 00:00:00,,,M,12,8,TORONTO CITY,,
-79.4,43.666666666666664,94,,,7.6,6158355.2023.12.9,9.1,42,,,10.3,,7.7,,,2023,,,0,,,6158355,ON,13,M,,2023-12-09 00:00:00,,,M,12,9,TORONTO CITY,,
-79.4,43.666666666666664,90,,,2.8,6158355.2023.12.10,0.7,57,,,6.8,,11.2,,,2023,,,0,,,6158355,ON,10.9,M,,2023-12-10 00:00:00,,,M,12,10,TORONTO CITY,,
-79.4,43.666666666666664,70,,,0.7,6158355.2023.12.11,0,49,,,1.8,,16.2,,,2023,,,0,,,6158355,ON,3,M,,2023-12-11 00:00:00,,,M,12,11,TORONTO CITY,,
-79.4,43.666666666666664,77,,,-0.2,6158355.2023.12.12,0,49,,,2.7,,15.3,,,2023,,,0,,,6158355,ON,5.7,M,,2023-12-12 00:00:00,,,M,12,12,TORONTO CITY,,
-79.4,43.666666666666664,63,,,-1.4,6158355.2023.12.13,0,38,,,1.1,,16.9,,,2023,,,0,,,6158355,ON,3.6,M,,2023-12-13 00:00:00,,,M,12,13,TORONTO CITY,,
-79.4,43.666666666666664,69,,,-1.8,6158355.2023.12.14,0,48,,,1.9,,16.1,,,2023,,,0,,,6158355,ON,5.5,M,,2023-12-14 00:00:00,,,M,12,14,TORONTO CITY,,
-79.4,43.666666666666664,72,,,3.7,6158355.2023.12.15,0,43,,,8.5,,9.5,,,2023,,,0,,,6158355,ON,13.2,M,,2023-12-15 00:00:00,,,M,12,15,TORONTO CITY,,
-79.4,43.666666666666664,87,,,4.7,6158355.2023.12.16,0.2,71,,,5.8,,12.2,,,2023,,,0,,,6158355,ON,7,M,,2023-12-16 00:00:00,,,M,12,16,TORONTO CITY,,
-79.4,43.666666666666664,93,,,5.9,6158355.2023.12.17,12,66,,,7.2,,10.8,,,2023,,,0,,,6158355,ON,8.4,M,,2023-12-17 00:00:00,,,M,12,17,TORONTO CITY,,
-79.4,43.666666666666664,91,,,-1.7,6158355.2023.12.18,1.8,71,,,2.7,,15.3,,,2023,,,0,,,6158355,ON,7.1,M,,2023-12-18 00:00:00,,,M,12,18,TORONTO CITY,,
-79.4,43.666666666666664,85,,,-3.7,6158355.2023.12.19,0.3,53,,,-2,,20,,,2023,,,0,,,6158355,ON,-0.2,M,,2023-12-19 00:00:00,,,M,12,19,TORONTO CITY,,
-79.4,43.666666666666664,74,,,-1,6158355.2023.12.20,0,57,,,1.7,,16.3,,,2023,,,0,,,6158355,ON,4.4,M,,2023-12-20 00:00:00,,,M,12,20,TORONTO CITY,,
-79.4,43.666666666666664,76,,,-3.6,6158355.2023.12.21,0,56,,,-0.3,,18.3,,,2023,,,0,,,6158355,ON,3.1,M,,2023-12-21 00:00:00,,,M,12,21,TORONTO CITY,,
-79.4,43.666666666666664,83,,,-4.4,6158355.2023.12.22,0,72,,,-1.6,,19.6,,,2023,,,0,,,6158355,ON,1.2,M,0,2023-12-22 00:00:00,,,M,12,22,TORONTO CITY,,
-79.4,43.666666666666664,93,,,0.8,6158355.2023.12.23,7.5,80,,,2.8,,15.2,,,2023,,,0,,,6158355,ON,4.8,M,0,2023-12-23 00:00:00,,,M,12,23,TORONTO CITY,,
-79.4,43.666666666666664,94,,,3.6,6158355.2023.12.24,0,81,,,4.5,,13.5,,,2023,,,0,,,6158355,ON,5.3,M,,2023-12-24 00:00:00,,,M,12,24,TORONTO CITY,,
-79.4,43.666666666666664,94,,,3.5,6158355.2023.12.25,0,86,,,5.3,,12.7,,,2023,,,0,,,6158355,ON,7,M,,2023-12-25 00:00:00,,,M,12,25,TORONTO CITY,,
-79.4,43.666666666666664,95,,,5.6,6158355.2023.12.26,0.9,82,,,6.7,,11.3,,,2023,,,0,,,6158355,ON,7.8,M,1,2023-12-26 00:00:00,,,M,12,26,TORONTO CITY,,
-79.4,43.666666666666664,96,,,7.2,6158355.2023.12.27,16.4,92,,,7.8,,10.2,,,2023,,,0,,,6158355,ON,8.4,M,,2023-12-27 00:00:00,,,M,12,27,TORONTO CITY,,
-79.4,43.666666666666664,96,,,6.1,6158355.2023.12.28,3.3,92,,,7,,11,,,2023,,,0,,,6158355,ON,7.9,M,,2023-12-28 00:00:00,,,M,12,28,TORONTO CITY,,
-79.4,43.666666666666664,94,,,2.6,6158355.2023.12.29,4.5,84,,,4.9,,13.1,,,2023,,,0,,,6158355,ON,7.1,M,0,2023-12-29 00:00:00,,,M,12,29,TORONTO CITY,,
-79.4,43.666666666666664,83,,,-0.3,6158355.2023.12.30,0,67,,,1.2,,16.8,,,2023,,,0,,,6158355,ON,2.7,M,,2023-12-30 00:00:00,,,M,12,30,TORONTO CITY,,
-79.4,43.666666666666664,90,,,-1,6158355.2023.12.31,2.3,67,,,0.3,,17.7,,,2023,,,0,,,6158355,ON,1.6,M,,2023-12-31 00:00:00,,,M,12,31,TORONTO CITY,,
-79.4,43.666666666666664,84,,,-3.1,6158355.2024.1.1,0.1,65,,,-1.9,,19.9,,,2024,,,0,,,6158355,ON,-0.7,M,2,2024-01-01 00:00:00,,,M,1,1,TORONTO CITY,,
-79.4,43.666666666666664,75,,,-1.5,6158355.2024.1.2,0,67,,,0,,18,,,2024,,,0,,,6158355,ON,1.5,M,0,2024-01-02 00:00:00,,,M,1,2,TORONTO CITY,,
-79.4,43.666666666666664,81,,,0.6,6158355.2024.1.3,0,68,,,1.9,,16.1,,,2024,,,0,,,6158355,ON,3.1,M,,2024-01-03 00:00:00,,,M,1,3,TORONTO CITY,,
-79.4,43.666666666666664,71,,,-6,6158355.2024.1.4,0,54,,,-2.1,,20.1,,,2024,,,0,,,6158355,ON,1.8,M,,2024-01-04 00:00:00,,,M,1,4,TORONTO CITY,,
-79.4,43.666666666666664,64,,,-2.1,6158355.2024.1.5,0,59,,,-0.9,,18.9,,,2024,,,0,,,6158355,ON,0.4,M,,2024-01-05 00:00:00,,,M,1,5,TORONTO CITY,,
-79.4,43.666666666666664,90,,,-3.5,6158355.2024.1.6,5,62,,,-0.7,,18.7,,,2024,,,0,,,6158355,ON,2.1,M,,2024-01-06 00:00:00,,,M,1,6,TORONTO CITY,,
-79.4,43.666666666666664,86,,,-4.2,6158355.2024.1.7,0.1,73,,,-1.7,,19.7,,,2024,,,0,,,6158355,ON,0.7,M,5,2024-01-07 00:00:00,,,M,1,7,TORONTO CITY,,
-79.4,43.666666666666664,81,,,0.6,6158355.2024.1.8,0,63,,,2.2,,15.8,,,2024,,,0,,,6158355,ON,3.7,M,4,2024-01-08 00:00:00,,,M,1,8,TORONTO CITY,,
-79.4,43.666666666666664,93,,,0.6,6158355.2024.1.9,31.2,62,,,3.8,,14.2,,,2024,,,0,,,6158355,ON,7,M,1,2024-01-09 00:00:00,,,M,1,9,TORONTO CITY,,
-79.4,43.666666666666664,84,,,0.7,6158355.2024.1.10,0,64,,,3.7,,14.3,,,2024,,,0,,,6158355,ON,6.7,M,,2024-01-10 00:00:00,,,M,1,10,TORONTO CITY,,
-79.4,43.666666666666664,92,,,0.6,6158355.2024.1.11,3.3,65,,,1.7,,16.3,,,2024,,,0,,,6158355,ON,2.8,M,,2024-01-11 00:00:00,,,M,1,11,TORONTO CITY,,
-79.4,43.666666666666664,94,,,-0.1,6158355.2024.1.12,11.8,70,,,1.9,,16.1,,,2024,,,0,,,6158355,ON,3.9,M,,2024-01-12 00:00:00,,,M,1,12,TORONTO CITY,,
-79.4,43.666666666666664,87,,,-2.9,6158355.2024.1.13,3.3,60,,,1.9,,16.1,,,2024,,,0,,,6158355,ON,6.8,M,1,2024-01-13 00:00:00,,,M,1,13,TORONTO CITY,,
-79.4,43.666666666666664,77,,,-11.2,6158355.2024.1.14,0.1,54,,,-6.8,,24.8,,,2024,,,0,,,6158355,ON,-2.5,M,0,2024-01-14 00:00:00,,,M,1,14,TORONTO CITY,,
-79.4,43.666666666666664,70,,,-12.5,6158355.2024.1.15,0,47,,,-9.8,,27.8,,,2024,,,0,,,6158355,ON,-7.1,M,1,2024-01-15 00:00:00,,,M,1,15,TORONTO CITY,,
-79.4,43.666666666666664,82,,,-10.9,6158355.2024.1.16,0.9,58,,,-8.6,,26.6,,,2024,,,0,,,6158355,ON,-6.3,M,1,2024-01-16 00:00:00,,,M,1,16,TORONTO CITY,,
-79.4,43.666666666666664,66,,,-14.2,6158355.2024.1.17,0,49,,,-10.8,,28.8,,,2024,,,0,,,6158355,ON,-7.4,M,1,2024-01-17 00:00:00,,,M,1,17,TORONTO CITY,,
-79.4,43.666666666666664,72,,,-7.6,6158355.2024.1.18,0,58,,,-5.2,,23.2,,,2024,,,0,,,6158355,ON,-2.8,M,2,2024-01-18 00:00:00,,,M,1,18,TORONTO CITY,,
